Price,Rooms,Bathrooms,Car Parks,Property Type,Size,Furnishing
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,1
470000,3,2,1,1,1100,2
470000,3,2,1,1,1100,1
475000,3,2,1,1,1100,1
475000,3,2,1,1,1100,1
475000,3,2,1,1,1100,2
475000,3,2,1,1,1100,1
475000,3,2,1,1,1100,1
475000,3,2,1,1,1100,0
478000,2,2,1,0,1100,1
479000,3,2,1,1,1100,1
480000,3,2,2,1,1100,1
480000,3,2,1,2,1100,1
480000,3,2,1,1,1100,1
480000,3,2,2,1,1100,0
480000,3,2,1,1,1100,1
480000,3,2,1,1,1100,1
480000,3,2,1,1,1100,1
480000,3,2,1,1,1100,1
480000,3,2,1,2,1100,1
480000,3,2,1,1,1100,1
480000,3,2,1,0,1100,2
480000,3,2,1,1,1100,1
480000,2,2,1,1,1100,2
485000,3,2,2,1,1100,1
485000,3,2,2,1,1100,1
485000,3,2,2,1,1100,2
485000,3,2,1,1,1100,1
485000,3,2,2,1,1100,1
485000,3,2,2,1,1100,1
485000,3,2,1,1,1100,1
485000,3,2,1,1,1100,2
485000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,0
488000,3,2,1,1,1100,1
488000,3,2,1,1,1100,1
489000,3,2,1,1,1100,2
490000,3,2,1,1,1100,1
490000,3,2,2,1,1100,2
490000,3,2,1,1,1100,2
490000,3,2,1,0,1100,1
490000,3,2,1,0,1100,2
497000,3,2,2,1,1100,1
498000,3,2,1,1,1100,2
498000,3,2,3,1,1100,1
498000,3,2,3,1,1100,1
498000,3,2,1,1,1100,1
498000,3,2,1,1,1100,1
498000,3,2,2,1,1100,1
498000,3,2,1,1,1100,1
498000,3,2,1,1,1100,1
498000,3,2,1,1,1100,2
499000,3,2,1,1,1100,1
499000,3,2,2,1,1100,1
499000,3,2,2,1,1100,1
500000,3,2,1,1,1100,2
500000,3,2,2,1,1100,1
500000,2,2,1,1,1100,0
500000,3,2,2,1,1100,2
500000,3,2,1,0,1100,2
500000,3,2,1,1,1100,1
500000,3,2,1,1,1100,2
500000,3,2,2,1,1100,0
500000,3,2,1,1,1100,0
508000,3,2,1,1,1100,1
510000,3,2,2,1,1100,1
510000,3,2,2,1,1100,0
510000,3,2,2,1,1100,1
510000,3,2,1,1,1100,2
510000,3,2,2,1,1100,1
510000,3,2,2,1,1100,1
510000,3,2,1,1,1100,2
515000,3,2,1,1,1100,1
518000,3,2,1,1,1100,1
518000,3,2,2,1,1100,1
518000,3,2,2,1,1100,1
518000,3,2,1,1,1100,2
518000,3,2,2,1,1100,1
518000,3,2,2,1,1100,1
520000,3,2,2,1,1100,1
520000,3,2,2,1,1100,1
520000,3,2,2,1,1100,1
520000,3,2,2,1,1100,0
520000,3,2,2,1,1100,2
520000,3,2,1,1,1100,0
520000,3,2,1,1,1100,1
520000,2,3,2,1,1100,0
520000,3,2,2,1,1100,0
520000,3,2,1,1,1100,1
520000,3,2,2,1,1100,0
520000,3,2,2,1,1100,0
520000,3,2,2,1,1100,0
520000,3,2,2,1,1100,0
520000,3,2,2,1,1100,0
520000,3,2,1,1,1100,2
520000,3,2,2,3,1100,1
520000,3,2,2,1,1100,1
520000,3,2,1,1,1100,1
520000,3,2,1,1,1100,0
529000,3,2,2,1,1100,0
530000,3,2,2,1,1100,1
530000,3,2,2,1,1100,0
530000,3,2,2,1,1100,1
530000,3,2,1,1,1100,1
530000,3,2,2,1,1100,2
530000,3,2,1,0,1100,1
530000,3,2,2,1,1100,1
530000,3,2,1,1,1100,1
530000,3,2,2,1,1100,2
530000,3,2,1,1,1100,1
530000,3,2,1,1,1100,2
530000,3,2,2,1,1100,1
535000,2,2,1,1,1100,1
539000,3,2,1,1,1100,1
540000,3,2,2,1,1100,1
540000,3,2,2,1,1100,2
540000,3,2,1,1,1100,1
540000,3,2,1,1,1100,0
540000,3,2,2,1,1100,1
540000,3,2,2,1,1100,1
540000,3,2,2,1,1100,1
545000,3,2,2,1,1100,0
548000,3,2,2,1,1100,0
550000,3,2,1,1,1100,2
550000,3,2,2,1,1100,0
550000,3,2,1,1,1100,2
550000,3,2,3,1,1100,2
550000,3,2,1,1,1100,1
550000,3,2,1,1,1100,1
550000,3,2,4,1,1100,1
550000,3,2,1,1,1100,2
550000,3,2,2,1,1100,1
550000,3,2,1,1,1100,1
550000,3,2,1,1,1100,1
550000,3,2,2,1,1100,1
550000,3,2,2,1,1100,0
550000,4,3,2,3,1100,1
550000,3,2,2,1,1100,2
552000,3,2,2,1,1100,0
555000,3,2,2,1,1100,1
555000,3,2,2,1,1100,2
556000,3,2,1,1,1100,1
558000,3,2,1,1,1100,1
560000,3,2,2,1,1100,1
560000,3,2,1,1,1100,2
560000,3,2,1,1,1100,2
560000,3,2,1,1,1100,1
560000,3,2,2,1,1100,0
560000,3,2,2,1,1100,1
560000,3,2,1,1,1100,1
560000,3,2,4,1,1100,2
560000,3,2,2,1,1100,0
560000,3,2,2,1,1100,1
560000,3,2,1,1,1100,2
560000,3,2,2,1,1100,0
560000,3,2,2,1,1100,0
560000,3,2,2,1,1100,0
565000,3,2,2,1,1100,1
565000,3,2,2,1,1100,1
565000,3,2,2,1,1100,0
568000,3,2,1,1,1100,1
568000,3,2,1,1,1100,1
568000,3,2,2,1,1100,1
568000,3,2,1,1,1100,2
570000,3,2,2,1,1100,2
570000,3,2,1,1,1100,2
570000,3,2,2,1,1100,0
575000,3,2,2,1,1100,0
580000,3,2,2,1,1100,0
580000,3,2,2,1,1100,0
580000,3,2,1,1,1100,0
580000,3,2,2,1,1100,1
580000,3,2,1,1,1100,2
580000,3,2,1,3,1100,1
580000,3,2,2,1,1100,0
580000,3,2,2,1,1100,0
588000,3,2,2,1,1100,0
588000,3,2,2,3,1100,1
588000,3,2,2,3,1100,1
588000,3,2,1,1,1100,1
590000,3,2,2,1,1100,0
590000,3,2,2,1,1100,2
590000,3,2,2,1,1100,1
595000,3,2,2,1,1100,1
598000,3,2,4,1,1100,2
598000,3,2,2,1,1100,0
598000,3,2,2,1,1100,0
598000,3,2,2,1,1100,2
598000,3,2,2,1,1100,0
599000,3,2,2,1,1100,2
600000,3,2,2,1,1100,0
600000,3,2,2,1,1100,1
600000,2,2,1,1,1100,2
600000,3,2,1,1,1100,2
600000,3,2,1,1,1100,1
600000,3,2,1,3,1100,2
600000,2,2,1,1,1100,1
600000,3,2,1,1,1100,1
600000,3,2,1,3,1100,1
600000,3,2,1,1,1100,2
600000,3,2,2,1,1100,1
600000,3,2,2,1,1100,0
600000,3,2,2,1,1100,1
600000,3,2,1,3,1100,1
600000,3,2,2,1,1100,0
608000,3,2,1,1,1100,1
610000,3,2,1,3,1100,1
610000,3,2,1,3,1100,1
610000,3,2,1,1,1100,2
620000,3,2,1,3,1100,1
620000,3,2,1,3,1100,2
620000,3,2,1,3,1100,2
620000,3,2,1,1,1100,1
620000,3,2,4,1,1100,2
620000,3,2,2,3,1100,1
620000,3,2,2,1,1100,0
630000,3,2,1,3,1100,2
630000,3,2,1,3,1100,1
630000,3,2,2,1,1100,2
630000,3,2,2,1,1100,1
630000,3,2,1,1,1100,1
630000,3,3,2,1,1100,1
630000,3,2,1,3,1100,1
630000,2,2,1,1,1100,2
630000,3,2,1,1,1100,1
630000,3,2,2,3,1100,1
630000,3,2,2,1,1100,0
630000,3,2,2,1,1100,0
635000,3,3,2,1,1100,1
635000,3,2,1,3,1100,2
635000,3,2,1,3,1100,1
638000,2,2,2,3,1100,2
640000,1,2,1,1,1100,2
640000,3,2,1,3,1100,2
640000,3,2,1,3,1100,1
640000,3,2,2,1,1100,0
650000,3,2,2,1,1100,2
650000,2,2,1,1,1100,2
650000,3,2,1,3,1100,1
650000,3,2,1,3,1100,2
650000,3,2,1,3,1100,2
650000,3,3,2,1,1100,2
650000,3,2,1,3,1100,2
650000,3,2,1,3,1100,2
650000,3,2,1,3,1100,2
650000,2,2,1,1,1100,2
650000,3,2,2,1,1100,2
650000,3,2,1,3,1100,2
650000,3,2,2,1,1100,2
657000,3,2,2,1,1100,1
657000,3,2,2,1,1100,2
660000,3,2,1,3,1100,2
660000,3,2,1,3,1100,2
660000,3,2,1,3,1100,2
660000,2,2,1,1,1100,2
660000,3,2,1,3,1100,2
669000,3,2,2,1,1100,1
670000,2,2,2,3,1100,1
670000,3,2,1,1,1100,2
675000,3,2,3,1,1100,2
680000,3,2,1,1,1100,2
680000,3,2,1,1,1100,1
680000,3,2,1,3,1100,2
680000,3,2,2,1,1100,2
680000,3,2,2,1,1100,2
680000,3,2,2,1,1100,2
688000,3,2,1,3,1100,2
690000,3,2,1,3,1100,1
690000,2,2,1,1,1100,2
700000,3,2,2,1,1100,1
700000,3,2,2,1,1100,2
700000,3,2,2,3,1100,1
700000,2,2,2,3,1100,1
700000,3,2,2,1,1100,1
720000,3,2,1,3,1100,2
720000,3,2,1,3,1100,2
725000,3,2,2,1,1100,2
740000,2,1,2,1,1100,2
750000,3,2,1,1,1100,2
750000,3,2,1,1,1100,1
751000,3,2,2,3,1100,1
780000,1,2,1,3,1100,1
780000,1,2,1,3,1100,1
820000,3,2,1,1,1100,2
830000,3,2,2,3,1100,2
838000,2,2,1,1,1100,1
850000,3,2,2,3,1100,1
850000,3,2,2,3,1100,1
868000,2,2,1,1,1100,2
880000,2,2,1,1,1100,2
890000,2,1,1,1,1100,2
890000,2,2,1,1,1100,1
890000,3,2,2,3,1100,2
935000,2,2,1,1,1100,1
949000,2,2,1,1,1100,2
960000,2,2,1,1,1100,2
980000,2,2,1,1,1100,2
1000000,2,1,1,1,1100,2
1000000,2,2,2,1,1100,2
1000000,2,2,1,1,1100,2
1000000,2,1,1,1,1100,2
1200000,1,1,1,1,1100,2
1200000,2,1,1,3,1100,1
1200000,2,2,2,1,1100,1
1250000,2,2,1,3,1100,1
1290000,2,2,1,3,1100,2
1300000,3,2,2,3,1100,2
1450000,3,2,1,3,1100,2
1650000,2,1,1,3,1100,2
1800000,1,2,1,3,1100,2
1900000,2,1,1,3,1100,2
2100000,2,2,1,3,1100,2
2162000,2,2,1,3,1100,2
2300000,2,2,1,3,1100,2
359000,3,2,1,1,1101,1
360000,3,2,1,1,1101,1
399000,3,2,1,1,1101,1
400000,4,2,1,1,1101,1
438000,3,2,1,1,1102,1
468000,2,2,1,1,1102,1
480000,3,2,1,1,1102,1
480000,3,2,1,1,1102,1
480000,3,2,1,1,1102,0
480000,3,2,1,1,1102,1
490000,3,2,1,1,1102,0
495000,3,2,1,1,1102,1
500000,3,2,1,1,1102,1
520000,3,2,2,1,1102,1
538000,3,2,2,1,1102,1
565000,3,2,1,1,1102,1
568000,3,2,1,1,1102,2
590000,3,2,1,1,1102,1
599000,3,2,1,1,1102,1
671900,3,2,2,3,1102,1
731900,3,2,2,3,1102,1
900000,3,2,2,3,1102,2
900000,3,2,1,3,1102,1
919000,3,2,1,3,1102,2
920000,3,2,1,3,1102,1
925000,3,2,2,3,1102,2
930000,3,2,1,3,1102,2
930000,3,2,2,3,1102,2
930000,3,2,2,3,1102,1
935000,3,2,1,3,1102,1
935000,3,2,1,3,1102,1
950000,3,2,2,3,1102,2
950000,3,2,1,3,1102,2
950000,3,2,1,3,1102,1
950000,3,2,2,3,1102,1
965000,3,2,1,3,1102,2
1030000,3,2,1,3,1102,1
1050000,3,2,1,3,1102,2
530000,3,2,1,1,1103,1
1350000,1,2,1,3,1103,2
2400000,2,2,1,3,1103,2
2400000,2,2,1,3,1103,2
2450000,2,2,1,3,1103,2
2450000,2,2,1,3,1103,2
2534700,2,2,1,3,1103,2
2700000,2,2,2,3,1103,2
2980000,2,2,1,3,1103,2
365000,3,2,2,1,1104,1
370000,3,2,2,1,1104,0
438000,3,2,2,1,1104,0
440000,2,2,2,3,1104,0
440000,3,2,2,1,1104,0
440000,3,2,2,1,1104,0
440000,3,2,2,1,1104,0
440000,3,2,2,1,1104,0
440000,3,2,2,1,1104,0
440000,3,2,2,1,1104,0
450000,3,2,2,1,1104,0
505000,3,2,1,1,1104,1
520000,3,2,2,3,1104,0
610000,3,2,1,1,1104,0
400000,3,2,1,1,1105,2
400000,3,2,1,1,1105,1
430000,3,2,1,1,1105,2
530000,3,2,1,1,1105,2
530000,2,2,1,1,1105,2
530000,3,2,1,1,1105,0
560000,3,2,1,1,1105,1
605000,3,2,2,1,1105,1
680000,3,2,2,1,1105,1
740000,2,2,2,1,1105,1
760000,3,2,2,1,1105,1
350000,3,2,2,1,1106,1
360000,3,3,2,1,1106,0
410000,3,2,2,1,1106,2
430000,3,2,2,1,1106,0
530000,3,2,2,1,1106,0
580000,3,2,2,1,1106,0
580000,3,2,2,1,1106,0
590000,3,2,2,1,1106,0
590000,3,2,2,1,1106,0
600000,3,2,2,1,1106,1
600000,3,2,2,1,1106,0
610000,3,2,2,1,1106,1
613000,3,2,2,1,1106,1
613000,3,2,2,1,1106,1
613000,3,2,2,1,1106,1
625000,3,2,2,1,1106,1
630000,3,2,1,1,1106,1
639000,3,2,2,1,1106,1
640000,3,2,1,3,1106,1
666124,3,2,2,1,1106,1
728000,3,2,2,1,1106,1
400000,3,2,2,1,1107,1
435000,3,2,1,1,1107,1
1200000,2,2,1,1,1107,2
400000,3,2,1,1,1108,1
420000,3,2,1,1,1108,1
430000,3,2,1,1,1108,1
435000,3,2,2,0,1108,1
450000,3,2,1,1,1108,1
450000,3,2,1,1,1108,2
470000,3,2,1,1,1108,1
480000,3,2,2,1,1108,0
500000,3,2,1,1,1108,1
550000,3,2,1,1,1108,2
560000,3,2,1,1,1108,1
650000,3,2,2,1,1108,1
790000,3,2,2,3,1108,2
1052000,2,2,1,1,1108,0
400000,2,2,1,0,1109,1
450000,3,2,1,0,1109,1
498000,3,2,1,1,1109,1
500000,3,2,1,1,1109,2
518000,3,2,1,1,1109,1
527000,4,2,1,1,1109,1
535000,3,2,1,1,1109,0
555000,4,2,2,1,1109,1
565000,4,2,2,1,1109,1
570000,4,2,2,1,1109,1
570000,3,2,1,1,1109,1
570000,3,2,1,1,1109,2
590000,3,2,1,1,1109,0
599000,3,2,1,1,1109,1
600000,3,2,2,1,1109,1
610000,3,2,1,1,1109,1
619950,4,2,2,1,1109,1
620000,3,2,1,1,1109,1
638000,3,2,1,1,1109,1
660000,3,2,1,1,1109,2
670000,4,2,1,1,1109,0
690000,3,2,2,1,1109,1
730000,3,2,2,3,1109,0
737000,3,2,1,3,1109,1
738000,3,2,2,3,1109,1
740000,3,2,1,3,1109,1
740000,3,2,1,3,1109,1
740000,3,2,1,3,1109,1
740000,3,2,1,3,1109,1
740000,3,2,1,3,1109,1
748000,3,2,2,3,1109,1
748000,3,2,2,3,1109,1
748000,3,2,2,3,1109,1
748000,3,2,2,3,1109,1
749999,3,2,2,3,1109,1
750000,3,2,2,3,1109,1
750000,3,2,2,3,1109,1
750000,3,2,2,3,1109,1
758000,3,2,2,3,1109,1
758000,3,2,2,3,1109,1
768000,3,2,2,3,1109,2
768000,3,2,2,3,1109,2
780000,3,2,2,3,1109,1
780000,3,2,2,3,1109,1
1386250,2,2,1,1,1109,1
390000,3,2,1,1,1110,1
500000,3,2,1,1,1110,1
530000,3,2,1,1,1110,1
550000,3,3,2,1,1110,0
588000,3,2,2,3,1110,1
598000,3,2,2,1,1110,2
600000,3,2,2,1,1110,2
620000,3,2,2,1,1110,1
620000,3,2,2,1,1110,2
620000,3,2,2,1,1110,2
630000,3,2,2,1,1110,2
630000,3,2,2,1,1110,2
630000,3,2,2,1,1110,2
650000,3,2,2,1,1110,1
650000,3,2,2,1,1110,2
650000,3,2,2,1,1110,2
670500,3,2,2,1,1110,1
678000,3,2,2,1,1110,1
680000,3,2,2,1,1110,2
680000,3,2,2,1,1110,2
770000,2,2,2,1,1110,0
780000,1,1,1,3,1110,1
780000,2,2,1,1,1110,0
780000,3,3,2,1,1110,1
820000,3,3,2,3,1110,1
830000,3,2,2,3,1110,2
835000,3,2,2,3,1110,2
850000,3,2,1,1,1110,2
850000,3,2,2,3,1110,1
850000,2,2,1,1,1110,1
875000,3,2,2,3,1110,2
1550000,1,2,1,3,1110,2
1734210,1,1,1,3,1110,2
1750000,2,2,1,3,1110,2
328888,3,2,1,1,1111,1
330000,3,2,1,1,1111,1
330000,3,2,1,1,1111,1
330000,3,2,1,1,1111,1
390000,3,2,1,1,1111,2
535000,3,2,2,1,1111,1
535000,3,2,1,1,1111,1
540000,3,2,2,1,1111,1
550000,3,2,1,1,1111,1
568000,3,2,2,1,1111,1
570000,3,2,3,1,1111,1
580000,3,2,2,1,1111,0
580000,3,2,2,1,1111,1
588000,3,2,2,1,1111,2
598000,3,2,2,1,1111,1
620000,3,2,2,1,1111,1
708000,3,2,2,3,1111,1
418000,3,2,1,0,1112,1
660000,2,2,1,3,1112,1
660000,2,2,1,3,1112,0
668000,3,2,1,3,1112,1
668000,2,2,1,3,1112,0
680000,3,2,1,3,1112,0
697000,3,2,1,3,1112,1
700000,2,2,1,3,1112,1
700000,3,2,1,3,1112,1
700000,3,2,1,3,1112,1
780000,3,2,1,3,1112,1
780000,3,2,1,3,1112,2
800000,2,2,2,3,1112,2
950000,2,2,1,1,1112,1
1050000,2,2,1,1,1112,2
1100000,2,2,1,1,1112,2
1100000,2,2,1,1,1112,2
450000,3,2,2,3,1113,1
453000,3,2,2,3,1113,2
468000,3,2,2,3,1113,2
485000,3,2,2,3,1113,2
490000,3,2,2,3,1113,2
490000,3,2,2,3,1113,2
490000,3,2,2,3,1113,2
510000,3,2,1,0,1113,1
580000,3,2,2,1,1113,1
600000,3,2,2,1,1113,1
620000,3,2,2,1,1113,2
655000,2,2,1,1,1113,2
500000,3,2,1,0,1114,1
500000,3,2,1,0,1114,1
1782400,3,2,1,1,1114,1
2091000,3,2,1,1,1114,1
2670000,2,2,1,3,1114,2
2670000,2,2,1,3,1114,2
2680000,2,2,1,3,1114,2
2725500,2,2,1,3,1114,2
2725550,2,2,1,3,1114,2
2738000,2,2,1,3,1114,2
2738000,2,2,1,3,1114,2
2930000,2,2,2,3,1114,2
400000,3,2,1,0,1115,2
400000,3,2,1,0,1115,1
418000,2,2,1,0,1115,0
428000,3,2,1,0,1115,0
560000,2,2,1,1,1115,2
580000,3,2,1,1,1115,1
595000,3,2,1,1,1115,1
599000,3,2,1,1,1115,1
610000,3,2,1,1,1115,1
638000,2,2,1,1,1115,1
650000,3,2,2,1,1115,1
650000,3,2,2,1,1115,2
650000,3,2,2,1,1115,1
680000,3,2,1,1,1115,2
790000,3,2,2,1,1115,1
825000,2,2,1,1,1115,1
1250000,2,3,2,1,1115,2
480000,3,2,1,1,1116,1
485000,3,2,1,0,1116,1
485000,3,2,1,0,1116,2
508000,3,2,1,0,1116,1
520000,3,2,1,1,1116,2
550000,3,2,1,0,1116,2
550000,3,2,2,0,1116,2
725000,3,3,2,1,1117,1
725000,3,2,2,1,1117,1
450000,3,2,1,1,1118,2
650000,3,3,2,1,1118,1
688000,3,3,2,1,1118,1
690000,3,3,2,1,1118,1
754000,3,3,1,1,1118,1
800000,2,1,1,1,1118,1
800000,2,1,1,1,1118,1
1250000,2,1,1,1,1118,2
375000,3,2,1,1,1119,1
383000,3,2,1,1,1119,2
383000,3,2,1,1,1119,2
386000,3,2,1,1,1119,2
403000,3,2,1,1,1119,1
450000,3,2,1,0,1119,1
599000,3,2,1,1,1119,2
750000,3,2,2,3,1119,1
798000,3,2,2,3,1119,1
880000,3,2,1,3,1119,0
892000,3,2,1,3,1119,0
900000,3,2,1,3,1119,0
900000,3,2,2,3,1119,0
900000,3,2,1,3,1119,0
904000,3,2,1,3,1119,0
916000,1,1,1,1,1119,2
923175,3,2,1,3,1119,0
928000,3,2,1,3,1119,0
930000,1,1,1,1,1119,2
945000,3,2,1,3,1119,0
950000,3,2,1,3,1119,1
950000,3,2,2,3,1119,1
950000,3,2,1,3,1119,2
960000,3,2,1,3,1119,0
980000,3,2,1,3,1119,1
990000,3,2,2,3,1119,0
990250,3,2,2,1,1119,1
1100000,3,3,1,3,1119,2
1150000,2,2,1,1,1119,2
1190000,3,2,1,3,1119,0
1200000,3,2,1,3,1119,0
1200000,2,2,1,1,1119,2
1200000,2,2,1,1,1119,2
1230000,2,2,1,1,1119,1
1250000,2,2,1,1,1119,2
1250000,2,2,1,1,1119,2
1300000,2,2,1,1,1119,2
1300000,2,2,1,1,1119,2
1380000,2,2,1,1,1119,1
1400000,2,2,2,1,1119,0
1455000,1,2,1,3,1119,1
1510000,1,2,1,3,1119,2
1510000,1,2,1,3,1119,2
1530000,1,2,2,3,1119,2
1550000,1,2,1,3,1119,2
1550000,1,2,1,3,1119,2
1565480,2,2,2,1,1119,1
1650000,1,1,1,3,1119,2
1750000,2,2,2,1,1119,1
1800000,3,2,1,3,1119,0
270000,3,2,1,0,1120,1
405000,3,2,1,1,1120,2
438000,3,2,1,1,1120,1
438000,3,2,1,1,1120,0
440000,3,2,1,1,1120,1
450000,3,2,1,1,1120,2
480000,3,2,1,1,1120,0
480000,3,2,1,1,1120,1
485000,3,2,2,1,1120,1
490000,3,2,1,1,1120,1
505000,3,2,1,1,1120,1
510000,3,2,1,1,1120,1
513000,3,2,2,1,1120,1
520000,3,2,2,1,1120,2
520000,3,2,1,1,1120,2
530000,3,2,1,1,1120,1
530000,3,2,1,1,1120,2
538000,3,2,2,1,1120,1
540000,3,2,1,1,1120,1
540000,3,2,2,1,1120,1
540000,3,2,1,1,1120,1
540000,3,2,2,1,1120,1
540000,3,2,1,1,1120,1
550000,3,2,2,1,1120,1
550000,3,2,2,1,1120,2
550000,3,2,2,1,1120,2
550000,3,2,1,1,1120,1
559800,3,2,2,1,1120,2
560000,3,2,2,1,1120,2
560000,3,2,2,1,1120,1
560000,3,2,1,1,1120,2
560000,3,2,2,1,1120,2
565000,3,2,2,1,1120,1
565000,3,2,2,1,1120,1
565000,3,2,2,1,1120,2
565000,3,2,2,1,1120,1
565000,3,2,2,1,1120,2
570000,3,2,1,1,1120,1
745000,3,2,1,1,1120,1
800000,2,3,2,3,1120,2
850000,2,2,1,3,1120,1
888000,3,2,1,3,1120,2
1000000,2,2,2,3,1120,2
1100000,2,2,1,1,1120,1
1176000,2,2,1,3,1120,2
1176000,2,2,1,3,1120,2
398000,3,2,1,0,1121,1
410000,3,2,1,0,1121,1
488000,3,2,1,0,1121,1
538000,3,3,1,1,1121,1
560000,3,3,2,1,1121,1
600000,3,2,2,3,1121,1
612000,3,2,2,3,1121,1
664224,3,2,2,3,1121,1
720000,3,2,2,3,1121,1
725000,3,2,2,3,1121,2
841000,2,2,2,3,1121,1
841700,2,2,2,3,1121,1
841700,2,2,2,3,1121,1
886000,2,1,1,3,1121,0
1120000,2,2,2,3,1121,2
595000,3,2,2,3,1122,1
597000,3,2,2,3,1122,1
599916,3,2,2,3,1122,0
608000,3,2,2,3,1122,1
650000,3,2,2,3,1122,2
670000,3,2,2,3,1122,1
680000,3,2,2,3,1122,1
750000,3,2,2,3,1122,0
750000,3,2,2,3,1122,1
836000,3,2,2,1,1122,1
950000,2,2,2,1,1122,1
950000,2,2,2,1,1122,1
450000,3,2,2,3,1123,2
560000,3,2,2,3,1123,1
576966,3,2,2,3,1123,0
600000,3,2,2,3,1123,1
669100,3,2,2,3,1123,1
1080000,1,1,1,3,1123,2
1130000,1,1,1,3,1123,2
480000,3,2,2,1,1124,1
535000,3,2,2,1,1124,1
590000,3,2,1,1,1124,2
600000,3,2,1,1,1124,0
430000,3,2,1,1,1125,1
430000,3,2,1,1,1125,1
450000,3,2,1,1,1125,1
560000,3,2,2,3,1125,1
565000,3,2,2,3,1125,0
570000,3,2,2,3,1125,1
572000,3,3,2,3,1125,1
580000,3,3,2,3,1125,1
600000,3,2,2,3,1125,1
608000,3,2,1,3,1125,1
630000,2,2,1,1,1125,1
700000,3,2,2,3,1125,1
760000,3,2,1,3,1125,1
780000,1,1,1,3,1125,1
780000,1,2,1,3,1125,1
790000,3,2,2,3,1125,1
790000,3,2,2,3,1125,1
998800,2,2,2,1,1125,0
1000000,3,2,2,3,1125,1
1080000,2,2,1,1,1125,1
1115000,3,2,2,3,1125,1
1125000,3,2,2,3,1125,2
1125000,3,2,2,3,1125,2
1125000,3,2,2,3,1125,1
1200000,3,2,2,3,1125,1
345000,3,2,1,1,1126,1
365000,3,2,1,1,1126,1
380000,3,2,1,1,1126,1
395000,3,2,1,1,1126,0
680000,4,3,1,3,1126,1
686656,4,3,1,3,1126,1
690788,4,3,1,3,1126,0
520000,3,2,2,1,1127,1
550000,3,2,1,1,1127,2
577000,3,2,2,1,1127,2
577000,3,2,2,1,1127,2
578000,3,2,2,1,1127,2
578000,3,2,2,1,1127,2
580000,3,2,2,1,1127,2
730000,3,2,2,1,1127,1
735000,3,2,2,1,1127,1
750000,2,2,2,3,1127,1
870000,3,2,2,1,1127,1
930000,3,2,1,3,1127,2
580000,3,2,1,1,1128,1
715000,3,2,1,3,1128,1
720000,3,2,1,3,1128,2
800000,3,2,1,3,1128,2
1522800,1,1,1,3,1128,2
380000,3,2,1,1,1129,2
380000,3,2,1,1,1129,1
380000,3,2,1,1,1129,1
385000,3,2,1,1,1129,2
385000,3,2,1,1,1129,0
388000,3,2,1,1,1129,1
395000,3,2,1,1,1129,1
408000,3,2,1,1,1129,1
410000,3,2,1,1,1129,1
410000,3,2,1,1,1129,1
420000,3,2,1,1,1129,2
425000,3,2,1,1,1129,0
430000,3,2,1,1,1129,2
430000,3,2,1,1,1129,1
431000,3,2,1,1,1129,2
450000,3,2,1,1,1129,2
450000,3,2,1,1,1129,1
450000,3,2,1,1,1129,1
488000,3,2,1,1,1129,1
499000,3,2,1,3,1129,0
538000,3,2,2,3,1129,1
540000,3,2,2,3,1129,0
548000,3,2,2,3,1129,1
550000,3,2,1,3,1129,2
677000,3,2,1,3,1129,0
677000,3,2,2,3,1129,0
780000,3,2,1,3,1129,1
380000,3,2,1,1,1130,1
395000,3,2,1,1,1130,1
400000,3,2,1,1,1130,0
400000,3,2,2,1,1130,1
415000,3,2,1,1,1130,1
430000,3,2,1,1,1130,1
430000,3,2,1,1,1130,0
430000,3,2,1,1,1130,2
430000,3,2,1,1,1130,1
470000,3,2,1,0,1130,1
477000,3,2,1,3,1130,1
499000,3,2,1,1,1130,1
500000,3,2,1,1,1130,1
509888,3,2,2,1,1130,2
510000,3,2,1,1,1130,1
520000,3,2,1,1,1130,2
525000,3,2,1,1,1130,1
550000,3,2,1,1,1130,1
550000,3,2,1,1,1130,2
550000,3,2,1,1,1130,2
560000,3,3,1,1,1130,1
561000,3,2,2,1,1130,0
561000,3,2,2,1,1130,1
608000,3,2,1,1,1130,1
620000,3,2,1,1,1130,1
630000,3,2,1,1,1130,2
630000,3,2,1,1,1130,1
638000,2,2,1,1,1130,1
648000,3,2,1,1,1130,1
680000,2,2,1,1,1130,1
680000,2,3,1,3,1130,1
680000,3,2,2,1,1130,2
700000,3,2,2,3,1130,1
700000,3,2,2,3,1130,1
710000,3,2,2,1,1130,2
715000,3,2,2,3,1130,2
718000,3,2,2,3,1130,2
720000,2,2,2,3,1130,1
720000,3,2,2,3,1130,1
728000,3,2,1,1,1130,1
728000,3,2,2,3,1130,2
728000,3,2,2,3,1130,1
730000,3,2,2,3,1130,2
730000,2,2,2,3,1130,2
730000,3,2,2,3,1130,2
750000,3,2,2,3,1130,2
760000,3,2,2,3,1130,1
760000,3,2,2,3,1130,2
770000,2,1,1,1,1130,2
800000,2,3,1,3,1130,2
800000,2,2,2,3,1130,1
820000,2,2,2,3,1130,1
